"","Date","Contributor","Contributor ISO-3","Mission","Individual Police Male","Individual Police Female","Individual Police Total","Formed Police Units Male","Formed Police Units Female","Formed Police Units Total","Experts on Mission Male","Experts on Mission Female","Experts on Mission Total","Troops Male","Troops Female","Troops Total","Total Male","Total Female","Total Total"
"245",2010-06-30,"Argentina","ARG","UNMIL",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"246",2010-07-31,"Argentina","ARG","UNMIL",7,2,9,0,0,0,0,0,0,0,0,0,7,2,9
"247",2010-10-31,"Argentina","ARG","UNMIL",8,1,9,0,0,0,0,0,0,0,0,0,8,1,9
"248",2013-05-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"249",2013-06-30,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"250",2013-07-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"251",2010-11-30,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"252",2010-12-31,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"253",2011-01-31,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"254",2011-02-28,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"255",2011-03-31,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"256",2011-04-30,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"257",2011-05-31,"Argentina","ARG","UNMIL",11,1,12,0,0,0,0,0,0,0,0,0,11,1,12
"258",2013-02-28,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"259",2013-01-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"260",2013-03-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"261",2013-04-30,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"262",2013-11-30,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"263",2013-08-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"264",2013-09-30,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"265",2013-10-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"266",2013-12-31,"Argentina","ARG","UNMIL",12,0,12,0,0,0,0,0,0,0,0,0,12,0,12
"267",2011-10-31,"Argentina","ARG","UNMIL",12,1,13,0,0,0,0,0,0,0,0,0,12,1,13
"268",2012-01-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"269",2012-02-28,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"270",2012-03-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"271",2012-04-30,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"272",2012-05-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"273",2012-06-30,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"274",2012-07-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"275",2012-08-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"276",2012-09-30,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"277",2012-11-30,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"278",2012-12-31,"Argentina","ARG","UNMIL",13,0,13,0,0,0,0,0,0,0,0,0,13,0,13
"279",2010-08-31,"Argentina","ARG","UNMIL",13,2,15,0,0,0,0,0,0,0,0,0,13,2,15
"280",2010-09-30,"Argentina","ARG","UNMIL",13,2,15,0,0,0,0,0,0,0,0,0,13,2,15
"281",2012-07-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,247,15,262,247,15,262
"282",2009-12-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,13,262,249,13,262
"283",2010-01-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,13,262,249,13,262
"284",2010-02-28,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,13,262,249,13,262
"285",2009-11-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,13,263,250,13,263
"286",2010-12-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,12,263,251,12,263
"287",2011-01-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,12,263,251,12,263
"288",2012-06-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,15,264,249,15,264
"289",2011-08-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,14,264,250,14,264
"290",2011-09-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,14,264,250,14,264
"291",2013-01-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,14,264,250,14,264
"292",2010-04-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,254,10,264,254,10,264
"293",2013-05-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,253,12,265,253,12,265
"294",2011-10-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,248,17,265,248,17,265
"295",2012-10-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,16,265,249,16,265
"296",2012-11-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,249,16,265,249,16,265
"297",2011-07-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,15,265,250,15,265
"298",2011-11-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,15,265,250,15,265
"299",2012-09-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,250,15,265,250,15,265
"300",2011-03-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"301",2011-04-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"302",2011-05-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"303",2012-01-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"304",2012-02-28,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"305",2013-02-28,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,14,265,251,14,265
"306",2012-04-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,252,13,265,252,13,265
"307",2012-05-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,252,13,265,252,13,265
"308",2010-11-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,253,12,265,253,12,265
"309",2013-04-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,253,12,265,253,12,265
"310",2010-05-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,255,10,265,255,10,265
"311",2010-06-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,255,10,265,255,10,265
"312",2010-07-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,255,10,265,255,10,265
"313",2013-07-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,254,12,266,254,12,266
"314",2011-06-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,252,14,266,252,14,266
"315",2013-03-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,253,13,266,253,13,266
"316",2013-08-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,254,12,266,254,12,266
"317",2013-11-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,256,10,266,256,10,266
"318",2013-09-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,256,10,266,256,10,266
"319",2013-10-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,256,10,266,256,10,266
"320",2010-08-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,257,9,266,257,9,266
"321",2013-06-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,255,12,267,255,12,267
"322",2010-09-30,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,16,267,251,16,267
"323",2010-10-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,251,16,267,251,16,267
"324",2012-03-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,254,13,267,254,13,267
"325",2010-03-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,257,10,267,257,10,267
"326",2012-12-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,255,14,269,255,14,269
"327",2013-12-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,258,12,270,258,12,270
"328",2012-08-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,260,14,274,260,14,274
"329",2011-12-31,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,265,15,280,265,15,280
"330",2011-02-28,"Argentina","ARG","UNFICYP",0,0,0,0,0,0,0,0,0,309,11,320,309,11,320
"331",2010-01-31,"Argentina","ARG","MINUSTAH",14,0,14,0,0,0,0,0,0,526,33,559,540,33,573
"332",2010-02-28,"Argentina","ARG","MINUSTAH",15,0,15,0,0,0,0,0,0,526,33,559,541,33,574
"333",2010-03-31,"Argentina","ARG","MINUSTAH",11,0,11,0,0,0,0,0,0,523,41,564,534,41,575
"334",2009-11-30,"Argentina","ARG","MINUSTAH",17,0,17,0,0,0,0,0,0,526,33,559,543,33,576
"335",2009-12-31,"Argentina","ARG","MINUSTAH",17,0,17,0,0,0,0,0,0,526,33,559,543,33,576
"336",2013-06-30,"Argentina","ARG","MINUSTAH",12,1,13,0,0,0,0,0,0,535,30,565,547,31,578
"337",2010-05-31,"Argentina","ARG","MINUSTAH",16,0,16,0,0,0,0,0,0,532,30,562,548,30,578
"338",2013-10-31,"Argentina","ARG","MINUSTAH",9,1,10,0,0,0,0,0,0,531,39,570,540,40,580
"339",2010-04-30,"Argentina","ARG","MINUSTAH",19,0,19,0,0,0,0,0,0,524,38,562,543,38,581
"340",2013-05-31,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,532,30,562,550,32,582
"341",2013-12-31,"Argentina","ARG","MINUSTAH",11,1,12,0,0,0,0,0,0,531,39,570,542,40,582
"342",2013-11-30,"Argentina","ARG","MINUSTAH",11,1,12,0,0,0,0,0,0,532,39,571,543,40,583
"343",2013-07-31,"Argentina","ARG","MINUSTAH",12,1,13,0,0,0,0,0,0,534,38,572,546,39,585
"344",2013-08-31,"Argentina","ARG","MINUSTAH",12,1,13,0,0,0,0,0,0,534,39,573,546,40,586
"345",2013-01-31,"Argentina","ARG","MINUSTAH",12,2,14,0,0,0,0,0,0,541,32,573,553,34,587
"346",2013-09-30,"Argentina","ARG","MINUSTAH",15,2,17,0,0,0,0,0,0,532,39,571,547,41,588
"347",2013-04-30,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,538,31,569,556,33,589
"348",2013-03-31,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,538,32,570,556,34,590
"349",2013-02-28,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,539,32,571,557,34,591
"350",2010-07-31,"Argentina","ARG","MINUSTAH",16,0,16,0,0,0,0,0,0,666,30,696,682,30,712
"351",2011-04-30,"Argentina","ARG","MINUSTAH",12,0,12,0,0,0,0,0,0,681,31,712,693,31,724
"352",2010-11-30,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,669,35,704,690,35,725
"353",2010-10-31,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,670,34,704,691,34,725
"354",2010-06-30,"Argentina","ARG","MINUSTAH",16,0,16,0,0,0,0,0,0,673,37,710,689,37,726
"355",2011-05-31,"Argentina","ARG","MINUSTAH",13,0,13,0,0,0,0,0,0,682,31,713,695,31,726
"356",2010-09-30,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,673,35,708,694,35,729
"357",2010-08-31,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,673,36,709,694,36,730
"358",2012-05-31,"Argentina","ARG","MINUSTAH",12,1,13,0,0,0,0,0,0,682,36,718,694,37,731
"359",2011-06-30,"Argentina","ARG","MINUSTAH",13,0,13,0,0,0,0,0,0,682,37,719,695,37,732
"360",2012-12-31,"Argentina","ARG","MINUSTAH",12,2,14,0,0,0,0,0,0,669,50,719,681,52,733
"361",2011-03-31,"Argentina","ARG","MINUSTAH",20,0,20,0,0,0,0,0,0,683,30,713,703,30,733
"362",2011-02-28,"Argentina","ARG","MINUSTAH",20,0,20,0,0,0,0,0,0,684,29,713,704,29,733
"363",2011-08-31,"Argentina","ARG","MINUSTAH",13,0,13,0,0,0,0,0,0,685,36,721,698,36,734
"364",2011-01-31,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,685,29,714,706,29,735
"365",2011-07-31,"Argentina","ARG","MINUSTAH",13,0,13,0,0,0,0,0,0,686,36,722,699,36,735
"366",2011-09-30,"Argentina","ARG","MINUSTAH",14,0,14,0,0,0,0,0,0,686,35,721,700,35,735
"367",2011-10-31,"Argentina","ARG","MINUSTAH",14,0,14,0,0,0,0,0,0,686,35,721,700,35,735
"368",2012-11-30,"Argentina","ARG","MINUSTAH",12,2,14,0,0,0,0,0,0,672,50,722,684,52,736
"369",2012-08-31,"Argentina","ARG","MINUSTAH",11,2,13,0,0,0,0,0,0,674,49,723,685,51,736
"370",2012-09-30,"Argentina","ARG","MINUSTAH",11,2,13,0,0,0,0,0,0,674,49,723,685,51,736
"371",2012-03-31,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,679,37,716,698,38,736
"372",2010-12-31,"Argentina","ARG","MINUSTAH",21,0,21,0,0,0,0,0,0,685,30,715,706,30,736
"373",2012-04-30,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,682,36,718,701,37,738
"374",2012-02-28,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,685,36,721,704,37,741
"375",2012-01-31,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,688,33,721,707,34,741
"376",2011-12-31,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,685,37,722,704,38,742
"377",2011-11-30,"Argentina","ARG","MINUSTAH",19,1,20,0,0,0,0,0,0,687,35,722,706,36,742
"378",2012-10-31,"Argentina","ARG","MINUSTAH",17,3,20,0,0,0,0,0,0,674,49,723,691,52,743
"379",2012-06-30,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,674,49,723,692,51,743
"380",2012-07-31,"Argentina","ARG","MINUSTAH",18,2,20,0,0,0,0,0,0,674,49,723,692,51,743
"381",2013-05-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"382",2013-06-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"383",2013-07-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"384",2012-05-31,"Armenia","ARM","UNSMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"385",2012-06-30,"Armenia","ARM","UNSMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"386",2012-07-31,"Armenia","ARM","UNSMIS",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"387",2012-02-28,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"388",2012-03-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"389",2012-04-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"390",2012-05-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"391",2012-06-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"392",2012-07-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"393",2012-08-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"394",2012-09-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"395",2012-10-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"396",2012-11-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"397",2012-12-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"398",2013-02-28,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"399",2013-01-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"400",2013-03-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"401",2013-04-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"402",2013-11-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"403",2013-08-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"404",2013-09-30,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"405",2013-10-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"406",2013-12-31,"Armenia","ARM","UNIFIL",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"407",2009-11-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"408",2009-11-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"409",2009-12-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
"410",2013-05-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"411",2013-05-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"412",2013-06-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"413",2009-12-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"414",2010-01-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"415",2010-01-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"416",2010-02-28,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"417",2010-02-28,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"418",2010-03-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"419",2010-03-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"420",2010-04-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"421",2010-04-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"422",2010-05-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"423",2010-05-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"424",2010-06-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"425",2010-06-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"426",2010-07-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"427",2010-07-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"428",2010-08-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"429",2010-09-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"430",2010-10-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"431",2010-11-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"432",2010-12-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"433",2010-12-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"434",2011-01-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"435",2011-01-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"436",2011-02-28,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"437",2011-02-28,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"438",2011-03-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"439",2011-03-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"440",2011-04-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"441",2011-04-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"442",2011-05-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"443",2011-05-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"444",2011-06-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"445",2011-06-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"446",2011-07-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"447",2011-07-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"448",2011-08-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"449",2011-08-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"450",2011-09-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"451",2011-09-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"452",2011-10-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"453",2011-10-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"454",2011-11-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"455",2011-11-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"456",2011-12-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"457",2011-12-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"458",2012-01-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"459",2012-01-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"460",2012-02-28,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"461",2012-02-28,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"462",2012-03-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"463",2012-03-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"464",2012-04-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"465",2012-05-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"466",2012-05-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"467",2012-06-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"468",2012-06-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"469",2012-07-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"470",2012-07-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"471",2012-08-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"472",2012-08-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"473",2012-09-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"474",2012-10-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"475",2012-10-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"476",2012-11-30,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"477",2012-11-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"478",2012-12-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"479",2012-12-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"480",2013-02-28,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"481",2013-02-28,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"482",2013-01-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"483",2013-01-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"484",2013-03-31,"Australia","AUS","UNAMA",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"485",2013-03-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"486",2013-04-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"487",2013-08-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"488",2013-09-30,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
"489",2013-10-31,"Australia","AUS","UNAMI",0,0,0,0,0,0,2,0,2,0,0,0,2,0,2
